target model rmsd protocol
ada17 161 0.882063 shape
ada17 162 1.65886 shape
ada17 163 1.50734 shape
ada17 164 1.72602 shape
ada17 165 1.43315 shape
ada17 166 1.36237 shape
ada17 167 1.74982 shape
ada17 168 1.15974 shape
ada17 169 1.69994 shape
ada17 170 1.74215 shape
ada17 171 1.6689 shape
ada17 172 1.72668 shape
ada17 173 1.50999 shape
ada17 174 1.46901 shape
ada17 175 1.0594 shape
ada17 176 0.9924 shape
ada17 177 1.03712 shape
ada17 178 1.32525 shape
ada17 179 1.09465 shape
ada17 180 1.63587 shape
ada17 181 1.16853 shape
ada17 182 2.06404 shape
ada17 183 1.52781 shape
ada17 184 1.21947 shape
ada17 185 1.41864 shape
ada17 186 1.96021 shape
ada17 187 1.15525 shape
ada17 188 1.26447 shape
ada17 189 1.84629 shape
ada17 190 1.81785 shape
ada17 191 1.68754 shape
ada17 192 0.99653 shape
ada17 193 1.91605 shape
ada17 194 1.22694 shape
ada17 195 2.11623 shape
ada17 196 1.24449 shape
ada17 197 1.62666 shape
ada17 198 1.53803 shape
ada17 199 1.6416 shape
ada17 200 1.5047 shape
adrb1 1 1.69421 shape
adrb1 2 2.1001 shape
adrb1 3 1.25611 shape
adrb1 4 1.10306 shape
adrb1 5 1.17521 shape
adrb1 6 1.19974 shape
adrb1 7 1.08936 shape
adrb1 8 2.25306 shape
adrb1 9 1.1475 shape
adrb1 10 0.914089 shape
adrb1 11 0.944519 shape
adrb1 12 0.738457 shape
adrb1 13 1.09752 shape
adrb1 14 1.93994 shape
adrb1 15 0.570686 shape
adrb1 16 0.684609 shape
adrb1 17 1.4189 shape
adrb1 18 1.48444 shape
adrb1 19 0.864845 shape
adrb1 20 0.997476 shape
adrb1 21 0.971004 shape
adrb1 22 1.29871 shape
adrb1 23 1.24065 shape
adrb1 24 1.87097 shape
adrb1 25 0.782323 shape
adrb1 26 1.86559 shape
adrb1 27 0.749596 shape
adrb1 28 2.11911 shape
adrb1 29 1.45925 shape
adrb1 30 2.08377 shape
adrb1 31 2.71861 shape
adrb1 32 2.52398 shape
adrb1 33 2.4806 shape
adrb1 34 1.08733 shape
adrb1 35 1.11076 shape
adrb1 36 1.21467 shape
adrb1 37 0.493659 shape
adrb1 38 0.719577 shape
adrb1 39 1.04232 shape
adrb1 40 0.505886 shape
adrb1 41 0.685431 shape
adrb1 42 0.697863 shape
adrb1 43 1.14036 shape
adrb1 44 0.662016 shape
adrb1 45 1.10088 shape
adrb1 46 1.10802 shape
adrb1 47 0.662111 shape
adrb1 48 0.694913 shape
adrb1 49 1.24929 shape
adrb1 50 0.608771 shape
adrb1 51 0.839256 shape
adrb1 52 0.812109 shape
adrb1 53 0.805514 shape
adrb1 54 0.832593 shape
adrb1 55 0.603708 shape
adrb1 56 0.847716 shape
adrb1 57 0.702541 shape
adrb1 58 1.33295 shape
adrb1 59 1.61842 shape
adrb1 60 1.40656 shape
adrb1 61 2.02988 shape
adrb1 62 1.34615 shape
adrb1 63 1.35491 shape
adrb1 64 1.07389 shape
adrb1 65 1.63505 shape
adrb1 66 1.08117 shape
adrb1 67 0.887123 shape
adrb1 68 1.8217 shape
adrb1 69 1.14504 shape
adrb1 70 1.27072 shape
adrb1 71 1.34451 shape
adrb1 72 1.79491 shape
adrb1 73 1.33257 shape
adrb1 74 1.95438 shape
adrb1 75 1.65535 shape
adrb1 76 1.52723 shape
adrb1 77 1.83978 shape
adrb1 78 2.34625 shape
adrb1 79 1.98046 shape
adrb1 80 1.67857 shape
adrb1 81 1.67352 shape
adrb1 82 1.89986 shape
adrb1 83 2.28615 shape
adrb1 84 1.25018 shape
adrb1 85 1.05921 shape
adrb1 86 1.30703 shape
adrb1 87 1.01516 shape
adrb1 88 1.17053 shape
adrb1 89 1.13156 shape
adrb1 90 2.28805 shape
adrb1 91 2.32872 shape
adrb1 92 1.989 shape
adrb1 93 0.597201 shape
adrb1 94 1.42004 shape
adrb1 95 0.837924 shape
adrb1 96 0.625499 shape
adrb1 97 1.20318 shape
adrb1 98 1.40698 shape
adrb1 99 1.29425 shape
adrb1 100 0.702668 shape
adrb1 101 0.886269 shape
adrb1 102 0.746448 shape
adrb1 103 0.83803 shape
adrb1 104 0.634089 shape
adrb1 105 0.648921 shape
adrb1 106 0.599483 shape
adrb1 107 0.627091 shape
adrb1 108 0.621633 shape
adrb1 109 2.22527 shape
adrb1 110 1.4907 shape
adrb1 111 1.71216 shape
adrb1 112 1.8319 shape
adrb1 113 1.88405 shape
adrb1 114 1.51633 shape
adrb1 115 1.45862 shape
adrb1 116 0.783128 shape
adrb1 117 1.84188 shape
adrb1 118 1.71158 shape
adrb1 119 1.89945 shape
adrb1 120 1.48149 shape
adrb1 121 0.386395 shape
adrb1 122 0.622431 shape
adrb1 123 2.11309 shape
adrb1 124 2.12478 shape
adrb1 125 0.619986 shape
adrb1 126 0.611151 shape
adrb1 127 0.634696 shape
adrb1 128 0.623534 shape
adrb1 129 1.97341 shape
adrb1 130 0.628253 shape
adrb1 131 0.620419 shape
adrb1 132 0.640758 shape
adrb1 133 0.387819 shape
adrb1 134 1.50283 shape
adrb1 135 2.0558 shape
adrb1 136 2.0205 shape
adrb1 137 1.8702 shape
adrb1 138 1.62595 shape
adrb1 139 2.0437 shape
adrb1 140 0.431958 shape
adrb1 141 1.71863 shape
adrb1 142 1.70622 shape
adrb1 143 2.03165 shape
adrb1 144 2.07562 shape
adrb1 145 2.01892 shape
adrb1 146 0.993383 shape
adrb1 147 0.967867 shape
adrb1 148 1.2162 shape
adrb1 149 1.22083 shape
adrb1 150 0.969152 shape
adrb1 151 0.853048 shape
adrb1 152 0.848067 shape
adrb1 153 0.63597 shape
adrb1 154 0.428328 shape
adrb1 155 0.379614 shape
adrb1 156 0.950427 shape
adrb1 157 0.700397 shape
adrb1 158 1.80422 shape
adrb1 159 0.757114 shape
adrb1 160 0.799178 shape
adrb1 161 1.16254 shape
adrb1 162 1.30462 shape
adrb1 163 0.927094 shape
adrb1 164 0.867643 shape
adrb1 165 0.912317 shape
adrb1 166 0.97067 shape
adrb1 167 0.997709 shape
adrb1 168 0.840446 shape
adrb1 169 1.37559 shape
adrb1 170 1.26576 shape
adrb1 171 0.895396 shape
adrb1 172 0.748162 shape
adrb1 173 1.3057 shape
adrb1 174 1.86221 shape
adrb1 175 0.692934 shape
adrb1 176 0.940064 shape
adrb1 177 0.914189 shape
adrb1 178 0.923226 shape
adrb1 179 0.908225 shape
adrb1 180 0.9604 shape
adrb1 181 0.826503 shape
adrb1 182 0.698645 shape
adrb1 183 1.04098 shape
adrb1 184 0.959746 shape
adrb1 185 0.495731 shape
adrb1 186 0.988659 shape
adrb1 187 0.955225 shape
adrb1 188 0.983878 shape
adrb1 189 0.93193 shape
adrb1 190 0.906064 shape
adrb1 191 0.684108 shape
adrb1 192 1.18272 shape
adrb1 193 0.509094 shape
adrb1 194 0.63098 shape
adrb1 195 0.692299 shape
adrb1 196 0.910162 shape
adrb1 197 0.415454 shape
adrb1 198 0.990923 shape
adrb1 199 0.978976 shape
adrb1 200 1.06894 shape
adrb2 1 1.81456 shape
adrb2 2 1.59859 shape
adrb2 3 1.80928 shape
adrb2 4 1.82778 shape
adrb2 5 1.9079 shape
adrb2 6 1.16796 shape
adrb2 7 2.02337 shape
adrb2 8 2.1589 shape
adrb2 9 1.9216 shape
adrb2 10 1.94404 shape
adrb2 11 2.13363 shape
adrb2 12 2.06243 shape
adrb2 13 1.79394 shape
adrb2 14 1.55948 shape
adrb2 15 1.07063 shape
adrb2 16 2.16349 shape
adrb2 17 2.38272 shape
adrb2 18 1.60522 shape
adrb2 19 2.32117 shape
adrb2 20 1.8657 shape
adrb2 21 1.84847 shape
adrb2 22 1.52112 shape
adrb2 23 2.19612 shape
adrb2 24 1.10507 shape
adrb2 25 1.3055 shape
adrb2 26 1.17866 shape
adrb2 27 1.1209 shape
adrb2 28 1.35561 shape
adrb2 29 1.53581 shape
adrb2 30 1.49269 shape
adrb2 31 1.09976 shape
adrb2 32 1.29167 shape
adrb2 33 1.24284 shape
adrb2 34 1.0768 shape
adrb2 35 1.37628 shape
adrb2 36 1.51547 shape
adrb2 37 1.46969 shape
adrb2 38 1.48763 shape
adrb2 39 1.48551 shape
adrb2 40 1.4556 shape
adrb2 41 1.47199 shape
adrb2 42 1.51139 shape
adrb2 43 1.43291 shape
adrb2 44 1.28668 shape
adrb2 45 1.24004 shape
adrb2 46 1.25436 shape
adrb2 47 1.2523 shape
adrb2 48 1.25863 shape
adrb2 49 1.26526 shape
adrb2 50 1.36345 shape
adrb2 51 1.87631 shape
adrb2 52 1.60137 shape
adrb2 53 1.10513 shape
adrb2 54 2.06592 shape
adrb2 55 2.06989 shape
adrb2 56 2.12583 shape
adrb2 57 1.70836 shape
adrb2 58 2.19428 shape
adrb2 59 2.1429 shape
adrb2 60 2.09238 shape
adrb2 61 1.59432 shape
adrb2 62 1.10047 shape
adrb2 63 1.12579 shape
adrb2 64 1.12334 shape
adrb2 65 1.11436 shape
adrb2 66 1.10595 shape
adrb2 67 1.14608 shape
adrb2 68 2.18958 shape
adrb2 69 2.06345 shape
adrb2 70 1.73116 shape
adrb2 71 2.04569 shape
adrb2 72 1.56529 shape
adrb2 73 1.20819 shape
adrb2 74 1.95618 shape
adrb2 75 2.28377 shape
adrb2 76 2.37449 shape
adrb2 77 1.41743 shape
adrb2 78 2.38886 shape
adrb2 79 2.3995 shape
adrb2 80 1.02319 shape
adrb2 81 0.976965 shape
adrb2 82 1.05089 shape
adrb2 83 0.948656 shape
adrb2 84 2.20919 shape
adrb2 85 2.161 shape
adrb2 86 2.33158 shape
adrb2 87 2.34237 shape
adrb2 88 2.45381 shape
adrb2 89 2.31934 shape
adrb2 90 2.33688 shape
adrb2 91 2.29737 shape
adrb2 92 2.35809 shape
adrb2 93 2.26899 shape
adrb2 94 2.58826 shape
adrb2 95 2.358 shape
adrb2 96 2.29692 shape
adrb2 97 2.31666 shape
adrb2 98 2.31692 shape
adrb2 99 2.06206 shape
adrb2 100 2.104 shape
adrb2 101 2.39786 shape
adrb2 102 2.32834 shape
adrb2 103 2.50221 shape
adrb2 104 2.39043 shape
adrb2 105 2.33604 shape
adrb2 106 1.45325 shape
adrb2 107 2.30237 shape
adrb2 108 2.06304 shape
adrb2 109 2.07545 shape
adrb2 110 2.35017 shape
adrb2 111 1.61383 shape
adrb2 112 1.42344 shape
adrb2 113 1.77114 shape
adrb2 114 1.79482 shape
adrb2 115 1.84584 shape
adrb2 116 1.77732 shape
adrb2 117 2.36968 shape
adrb2 118 2.29033 shape
adrb2 119 2.37725 shape
adrb2 120 2.3803 shape
adrb2 121 2.39488 shape
adrb2 122 2.37373 shape
adrb2 123 1.24169 shape
adrb2 124 2.41281 shape
adrb2 125 2.02919 shape
adrb2 126 1.38445 shape
adrb2 127 1.55287 shape
adrb2 128 1.77058 shape
adrb2 129 1.73215 shape
adrb2 130 2.04138 shape
adrb2 131 2.29255 shape
adrb2 132 2.23235 shape
adrb2 133 2.05528 shape
adrb2 134 1.95873 shape
adrb2 135 2.33015 shape
adrb2 136 1.88434 shape
adrb2 137 1.85818 shape
adrb2 138 1.90389 shape
adrb2 139 1.92886 shape
adrb2 140 0.997819 shape
adrb2 141 1.04605 shape
adrb2 142 1.06828 shape
adrb2 143 1.02437 shape
adrb2 144 0.511481 shape
adrb2 145 0.542521 shape
adrb2 146 2.14137 shape
adrb2 147 1.81363 shape
adrb2 148 1.86593 shape
adrb2 149 1.85223 shape
adrb2 150 2.04433 shape
adrb2 151 2.1505 shape
adrb2 152 1.86762 shape
adrb2 153 2.13508 shape
adrb2 154 0.633606 shape
adrb2 155 2.16723 shape
adrb2 156 1.10524 shape
adrb2 157 0.4748 shape
adrb2 158 0.500681 shape
adrb2 159 1.11512 shape
adrb2 160 1.07174 shape
adrb2 161 1.67518 shape
adrb2 162 0.47929 shape
adrb2 163 0.501025 shape
adrb2 164 0.487762 shape
adrb2 165 0.476449 shape
adrb2 166 0.513033 shape
adrb2 167 0.528404 shape
adrb2 168 1.70917 shape
adrb2 169 1.74095 shape
adrb2 170 0.538999 shape
adrb2 171 1.80675 shape
adrb2 172 1.16313 shape
adrb2 173 1.52403 shape
adrb2 174 1.59427 shape
adrb2 175 1.84147 shape
adrb2 176 1.15 shape
adrb2 177 1.87353 shape
adrb2 178 1.92302 shape
adrb2 179 1.7694 shape
adrb2 180 1.08634 shape
adrb2 181 1.26698 shape
adrb2 182 2.40736 shape
adrb2 183 1.47271 shape
adrb2 184 0.95329 shape
adrb2 185 1.46163 shape
adrb2 186 2.51758 shape
adrb2 187 2.22563 shape
adrb2 188 1.73664 shape
adrb2 189 1.68593 shape
adrb2 190 1.7437 shape
adrb2 191 1.46889 shape
adrb2 192 1.77912 shape
adrb2 193 1.49731 shape
adrb2 194 1.2509 shape
adrb2 195 1.40343 shape
adrb2 196 1.9217 shape
adrb2 197 2.02299 shape
adrb2 198 2.14176 shape
adrb2 199 2.14675 shape
adrb2 200 1.87246 shape
akt1 1 1.52593 shape
akt1 2 1.53807 shape
akt1 3 1.50909 shape
akt1 4 1.66394 shape
akt1 5 1.66146 shape
akt1 6 1.66678 shape
akt1 7 1.78882 shape
akt1 8 1.77979 shape
akt1 9 1.46871 shape
akt1 10 1.49015 shape
akt1 11 1.46374 shape
akt1 12 0.795712 shape
akt1 13 0.693964 shape
akt1 14 0.648439 shape
akt1 15 1.49875 shape
akt1 16 1.46914 shape
akt1 17 1.49983 shape
akt1 18 1.48518 shape
akt1 19 1.52095 shape
akt1 20 1.5054 shape
akt1 21 0.803443 shape
akt1 22 1.53056 shape
akt1 23 1.48136 shape
akt1 24 1.4743 shape
akt1 25 1.5051 shape
akt1 26 0.697318 shape
akt1 27 0.632164 shape
akt1 28 0.635087 shape
akt1 29 1.46812 shape
akt1 30 1.49338 shape
akt1 31 0.704285 shape
akt1 32 1.49656 shape
akt1 33 1.50075 shape
akt1 34 1.50711 shape
akt1 35 0.685889 shape
akt1 36 1.46871 shape
akt1 37 0.761116 shape
akt1 38 1.65931 shape
akt1 39 1.65695 shape
akt1 40 1.55613 shape
akt1 41 1.56176 shape
akt1 42 1.48036 shape
akt1 43 1.47561 shape
akt1 44 1.50182 shape
akt1 45 0.973143 shape
akt1 46 1.49073 shape
akt1 47 1.46048 shape
akt1 48 1.48353 shape
akt1 49 1.49944 shape
akt1 50 1.36972 shape
akt1 51 1.48576 shape
akt1 52 1.79608 shape
akt1 53 1.6211 shape
akt1 54 1.49354 shape
akt1 55 1.47097 shape
akt1 56 1.5599 shape
akt1 57 0.605074 shape
akt1 58 1.33512 shape
akt1 59 0.677105 shape
akt1 60 1.33315 shape
akt1 61 0.719732 shape
akt1 62 0.641431 shape
akt1 63 1.38948 shape
akt1 64 0.597043 shape
akt1 65 0.674077 shape
akt1 66 0.688512 shape
akt1 67 0.674866 shape
akt1 68 1.60052 shape
akt1 69 0.643872 shape
akt1 70 0.629236 shape
akt1 71 0.627036 shape
akt1 72 1.30383 shape
akt1 73 0.799188 shape
akt1 74 1.47165 shape
akt1 75 0.496776 shape
akt1 76 0.649917 shape
akt1 77 1.02724 shape
akt1 78 0.772605 shape
akt1 79 0.884135 shape
akt1 80 0.994368 shape
akt1 81 0.87451 shape
akt1 82 0.896617 shape
akt1 83 0.880128 shape
akt1 84 1.58829 shape
akt1 85 1.64245 shape
akt1 86 1.71279 shape
akt1 87 1.47391 shape
akt1 88 1.58638 shape
akt1 89 1.5572 shape
akt1 90 1.57059 shape
akt1 91 1.50987 shape
akt1 92 0.725763 shape
akt1 93 1.47693 shape
akt1 94 1.73131 shape
akt1 95 0.376778 shape
akt1 96 1.65431 shape
akt1 97 1.77232 shape
akt1 98 1.47295 shape
akt1 99 0.925427 shape
akt1 100 1.57981 shape
akt1 101 1.47676 shape
akt1 102 1.56262 shape
akt1 103 1.78561 shape
akt1 104 0.561891 shape
akt1 105 0.818895 shape
akt1 106 1.18927 shape
akt1 107 1.68703 shape
akt1 108 1.67152 shape
akt1 109 1.67284 shape
akt1 110 1.6795 shape
akt1 111 1.52253 shape
akt1 112 1.20821 shape
akt1 113 1.26481 shape
akt1 114 1.26596 shape
akt1 115 1.59513 shape
akt1 116 1.72767 shape
akt1 117 0.541611 shape
akt1 118 1.72556 shape
akt1 119 1.57177 shape
akt1 120 1.66113 shape
akt1 121 1.6208 shape
akt1 122 1.25757 shape
akt1 123 1.31088 shape
akt1 124 1.28689 shape
akt1 125 1.30708 shape
akt1 126 1.77427 shape
akt1 127 1.4463 shape
akt1 128 1.64838 shape
akt1 129 1.54321 shape
akt1 130 0.680246 shape
akt1 131 0.88958 shape
akt1 132 1.47574 shape
akt1 133 0.329786 shape
akt1 134 1.42741 shape
akt1 135 0.228208 shape
akt1 136 1.56677 shape
akt1 137 1.49418 shape
akt1 138 1.67299 shape
akt1 139 1.58944 shape
akt1 140 1.58955 shape
akt1 141 1.65051 shape
akt1 142 1.76479 shape
akt1 143 1.78806 shape
akt1 144 1.62342 shape
akt1 145 1.63583 shape
akt1 146 1.4948 shape
akt1 147 1.17065 shape
akt1 148 1.11834 shape
akt1 149 1.44358 shape
akt1 150 1.15291 shape
akt1 151 1.12734 shape
akt1 152 1.10477 shape
akt1 153 1.01311 shape
akt1 154 1.04737 shape
akt1 155 1.14712 shape
akt1 156 1.34665 shape
akt1 157 1.6783 shape
akt1 158 1.77833 shape
akt1 159 1.06897 shape
akt1 160 1.76939 shape
akt1 161 1.09604 shape
akt1 162 1.01407 shape
akt1 163 1.50047 shape
akt1 164 0.840935 shape
akt1 165 1.15512 shape
akt1 166 0.816939 shape
akt1 167 1.77416 shape
akt1 168 1.77687 shape
akt1 169 1.10585 shape
akt1 170 1.17811 shape
akt1 171 1.2746 shape
akt1 172 1.1423 shape
akt1 173 1.17835 shape
akt1 174 1.76623 shape
akt1 175 1.54445 shape
akt1 176 0.819311 shape
akt1 177 0.344073 shape
akt1 178 0.783096 shape
akt1 179 0.790455 shape
akt1 180 1.41977 shape
akt1 181 1.54481 shape
akt1 182 0.342868 shape
akt1 183 1.49935 shape
akt1 184 0.50131 shape
akt1 185 1.11749 shape
akt1 186 1.57718 shape
akt1 187 1.75763 shape
akt1 188 1.73752 shape
akt1 189 1.72635 shape
akt1 190 1.68194 shape
akt1 191 1.72233 shape
akt1 192 0.347842 shape
akt1 193 1.71601 shape
akt1 194 1.35604 shape
akt1 195 1.35885 shape
akt1 196 1.31859 shape
akt1 197 1.23008 shape
akt1 198 1.4947 shape
akt1 199 1.50272 shape
akt1 200 0.744842 shape
akt2 1 1.60827 shape
akt2 2 1.97422 shape
akt2 3 1.43796 shape
akt2 4 2.01836 shape
akt2 5 2.0214 shape
akt2 6 1.47621 shape
akt2 7 1.46873 shape
akt2 8 2.02192 shape
akt2 9 1.1859 shape
akt2 10 1.81794 shape
akt2 11 1.71529 shape
akt2 12 1.60451 shape
akt2 13 1.90574 shape
akt2 14 1.9285 shape
akt2 15 2.06412 shape
akt2 16 1.14529 shape
akt2 17 1.82273 shape
akt2 18 1.10344 shape
akt2 19 1.56947 shape
akt2 20 1.50872 shape
akt2 21 1.49553 shape
akt2 22 2.07902 shape
akt2 23 1.51356 shape
akt2 24 1.7211 shape
akt2 25 1.77079 shape
akt2 26 1.77645 shape
akt2 27 1.36079 shape
akt2 28 1.99948 shape
akt2 29 1.97975 shape
akt2 30 1.76292 shape
akt2 31 1.47213 shape
akt2 32 1.44442 shape
akt2 33 1.93901 shape
akt2 34 1.49728 shape
akt2 35 1.30992 shape
akt2 36 1.57326 shape
akt2 37 1.55004 shape
akt2 38 1.71434 shape
akt2 39 1.464 shape
akt2 40 1.43017 shape
akt2 41 1.51052 shape
akt2 42 1.82367 shape
akt2 43 1.96106 shape
akt2 44 1.8789 shape
akt2 45 1.59652 shape
akt2 46 1.60211 shape
akt2 47 1.78462 shape
akt2 48 1.57799 shape
akt2 49 1.81739 shape
akt2 50 1.75123 shape
akt2 51 1.54595 shape
akt2 52 1.41033 shape
akt2 53 1.72952 shape
akt2 54 0.978622 shape
akt2 55 1.43931 shape
akt2 56 1.92577 shape
akt2 57 1.87515 shape
akt2 58 1.9164 shape
akt2 59 1.50103 shape
akt2 60 1.06572 shape
akt2 61 1.20606 shape
akt2 62 1.39465 shape
akt2 63 1.51319 shape
akt2 64 1.4919 shape
akt2 65 1.36817 shape
akt2 66 1.83542 shape
akt2 67 1.81463 shape
akt2 68 1.85922 shape
akt2 69 2.08967 shape
akt2 70 1.75007 shape
akt2 71 1.81602 shape
akt2 72 1.82083 shape
akt2 73 1.85085 shape
akt2 74 1.7899 shape
akt2 75 1.77228 shape
akt2 76 1.53979 shape
akt2 77 1.53758 shape
akt2 78 1.53117 shape
akt2 79 1.78074 shape
akt2 80 1.65488 shape
akt2 81 1.65902 shape
akt2 82 1.66057 shape
akt2 83 1.71454 shape
akt2 84 1.94731 shape
akt2 85 1.59561 shape
akt2 86 1.84629 shape
akt2 87 1.34832 shape
akt2 88 1.91588 shape
akt2 89 1.45888 shape
akt2 90 1.88339 shape
akt2 91 1.80519 shape
akt2 92 1.92947 shape
akt2 93 1.64279 shape
akt2 94 1.93415 shape
akt2 95 1.949 shape
akt2 96 1.63643 shape
akt2 97 1.63937 shape
akt2 98 1.78471 shape
akt2 99 1.64822 shape
akt2 100 1.79336 shape
akt2 101 1.90981 shape
akt2 102 1.15073 shape
akt2 103 1.10897 shape
akt2 104 1.66357 shape
akt2 105 1.67771 shape
akt2 106 2.02173 shape
akt2 107 1.95416 shape
akt2 108 0.871882 shape
akt2 109 1.44769 shape
akt2 110 1.70969 shape
akt2 111 1.49121 shape
akt2 112 1.51301 shape
akt2 113 1.50487 shape
akt2 114 1.82518 shape
akt2 115 1.81196 shape
akt2 116 1.75154 shape
akt2 117 2.07434 shape
akt2 118 1.61786 shape
akt2 119 1.44883 shape
akt2 120 1.50428 shape
akt2 121 2.07757 shape
akt2 122 1.19147 shape
akt2 123 1.56317 shape
akt2 124 1.55825 shape
akt2 125 1.70479 shape
akt2 126 0.807467 shape
akt2 127 0.732901 shape
akt2 128 1.9176 shape
akt2 129 1.85922 shape
akt2 130 1.90534 shape
akt2 131 1.83327 shape
akt2 132 1.91522 shape
akt2 133 1.90028 shape
akt2 134 1.99685 shape
akt2 135 1.48424 shape
akt2 136 1.21354 shape
akt2 137 1.5968 shape
akt2 138 1.73368 shape
akt2 139 1.73724 shape
akt2 140 1.59497 shape
akt2 141 1.51557 shape
akt2 142 1.52358 shape
akt2 143 1.86763 shape
akt2 144 1.19861 shape
akt2 145 1.41085 shape
akt2 146 1.49037 shape
akt2 147 2.01178 shape
akt2 148 1.83716 shape
akt2 149 1.51307 shape
akt2 150 1.7429 shape
akt2 151 1.09617 shape
akt2 152 2.05625 shape
akt2 153 2.04466 shape
akt2 154 1.28557 shape
akt2 155 2.07034 shape
akt2 156 1.5832 shape
akt2 157 1.623 shape
akt2 158 1.87153 shape
akt2 159 1.76293 shape
akt2 160 1.79411 shape
akt2 161 1.69502 shape
akt2 162 1.83211 shape
akt2 163 1.35827 shape
akt2 164 1.0553 shape
akt2 165 1.16728 shape
akt2 166 1.61676 shape
akt2 167 1.46601 shape
akt2 168 2.00215 shape
akt2 169 1.4508 shape
akt2 170 1.52145 shape
akt2 171 1.89876 shape
akt2 172 1.82149 shape
akt2 173 1.47724 shape
akt2 174 1.49848 shape
akt2 175 1.67858 shape
akt2 176 1.75649 shape
akt2 177 0.912532 shape
akt2 178 1.08842 shape
akt2 179 0.901559 shape
akt2 180 1.47863 shape
akt2 181 1.29654 shape
akt2 182 1.39625 shape
akt2 183 1.26297 shape
akt2 184 1.64944 shape
akt2 185 1.41526 shape
akt2 186 1.03816 shape
akt2 187 1.33837 shape
akt2 188 1.74169 shape
akt2 189 1.13918 shape
akt2 190 1.7555 shape
akt2 191 1.45822 shape
akt2 192 1.5198 shape
akt2 193 1.6763 shape
akt2 194 1.18663 shape
akt2 195 1.68303 shape
akt2 196 1.24518 shape
akt2 197 0.953494 shape
akt2 198 1.14385 shape
akt2 199 1.1118 shape
akt2 200 1.44353 shape
aldr 1 2.0151 shape
aldr 2 2.19949 shape
aldr 3 1.93346 shape
aldr 4 2.47493 shape
aldr 5 1.31585 shape
aldr 6 1.48452 shape
aldr 7 2.59861 shape
aldr 8 2.2905 shape
aldr 9 2.38071 shape
aldr 10 1.72652 shape
aldr 11 2.62448 shape
aldr 12 2.20182 shape
aldr 13 2.45534 shape
aldr 14 2.20808 shape
aldr 15 2.48309 shape
aldr 16 2.3255 shape
aldr 17 2.23647 shape
aldr 18 2.36521 shape
aldr 19 2.41295 shape
aldr 20 2.45659 shape
aldr 21 2.35979 shape
aldr 22 2.39577 shape
aldr 23 2.4243 shape
aldr 24 2.41798 shape
aldr 25 2.4714 shape
aldr 26 2.34776 shape
aldr 27 2.37767 shape
aldr 28 2.38175 shape
aldr 29 0.959569 shape
aldr 30 2.51822 shape
aldr 31 2.28349 shape
aldr 32 1.75529 shape
aldr 33 1.65301 shape
aldr 34 2.08179 shape
aldr 35 2.5197 shape
aldr 36 2.65443 shape
aldr 37 2.41062 shape
aldr 38 2.45598 shape
aldr 39 2.4709 shape
aldr 40 1.46318 shape
aldr 41 2.31532 shape
aldr 42 2.34519 shape
aldr 43 2.46073 shape
aldr 44 0.607434 shape
aldr 45 2.82803 shape
aldr 46 2.38325 shape
aldr 47 2.60279 shape
aldr 48 2.51668 shape
aldr 49 2.49568 shape
aldr 50 2.65786 shape
aldr 51 2.08174 shape
aldr 52 0.516296 shape
aldr 53 2.23304 shape
aldr 54 2.20062 shape
aldr 55 2.4112 shape
aldr 56 0.445376 shape
aldr 57 0.404963 shape
aldr 58 0.873908 shape
aldr 59 1.18201 shape
aldr 60 1.04505 shape
aldr 61 2.52189 shape
aldr 62 2.30109 shape
aldr 63 2.15061 shape
aldr 64 2.15566 shape
aldr 65 2.1423 shape
aldr 66 2.20713 shape
aldr 67 2.4335 shape
aldr 68 2.29141 shape
aldr 69 2.21986 shape
aldr 70 2.11122 shape
aldr 71 2.4543 shape
aldr 72 2.19124 shape
aldr 73 2.16319 shape
aldr 74 2.15041 shape
aldr 75 2.19683 shape
aldr 76 1.74123 shape
aldr 77 1.54938 shape
aldr 78 2.16701 shape
aldr 79 2.17948 shape
aldr 80 2.22009 shape
aldr 81 2.13948 shape
aldr 82 2.50532 shape
aldr 83 2.41901 shape
aldr 84 2.2163 shape
aldr 85 2.0603 shape
aldr 86 2.27328 shape
aldr 87 2.305 shape
aldr 88 2.48598 shape
aldr 89 2.16547 shape
aldr 90 2.36084 shape
aldr 91 2.16484 shape
aldr 92 2.17922 shape
aldr 93 2.13953 shape
aldr 94 2.12523 shape
aldr 95 2.27468 shape
aldr 96 2.14287 shape
aldr 97 2.16529 shape
aldr 98 2.11925 shape
aldr 99 2.4792 shape
aldr 100 2.07732 shape
aldr 101 2.50386 shape
aldr 102 2.46124 shape
aldr 103 2.67659 shape
aldr 104 2.28555 shape
aldr 105 2.15904 shape
aldr 106 2.21802 shape
aldr 107 0.819856 shape
aldr 108 2.08141 shape
aldr 109 1.23106 shape
aldr 110 2.43386 shape
aldr 111 2.7187 shape
aldr 112 2.70792 shape
aldr 113 2.64145 shape
aldr 114 1.13603 shape
aldr 115 1.57211 shape
aldr 116 1.61957 shape
aldr 117 2.47819 shape
aldr 118 2.05758 shape
aldr 119 2.14979 shape
aldr 120 2.08715 shape
aldr 121 2.15962 shape
aldr 122 2.1681 shape
aldr 123 2.13199 shape
aldr 124 1.64159 shape
aldr 125 0.277825 shape
aldr 126 1.06732 shape
aldr 127 2.50813 shape
aldr 128 2.23167 shape
aldr 129 1.78271 shape
aldr 130 0.707111 shape
aldr 131 1.69453 shape
